filepath,label,duration_s,segment_index,fc_tr,p_tr_lslrt
./recordings/H1/190720_0913.wav,1,6,4,99.98285121273656,0.6724010699634853
./recordings/H1/190720_0913.wav,1,6,5,100.10659325886687,0.7710141668331179
./recordings/H1/190720_0945.wav,1,6,1,100.04727004727685,0.8082366994881334
./recordings/H1/190720_0945.wav,1,6,2,99.9380575251037,0.6388013562228226
./recordings/H1/190720_0945.wav,1,6,3,100.1430012721747,0.6558618783144429
./recordings/H1/190720_0945.wav,1,6,4,99.97696417303383,0.6321983508656954
./recordings/H1/190720_0945.wav,1,6,5,100.04398538313062,0.7371091756976978
./recordings/H1/190720_1001.wav,1,6,1,100.02843754688497,0.7801384129231537
./recordings/H1/190720_1001.wav,1,6,2,99.9827676935285,0.6372440456024571
./recordings/H1/190720_1001.wav,1,6,3,100.03319950527761,0.814760332987376
./recordings/H1/190720_1001.wav,1,6,4,99.92001213792041,0.8179009206776351
./recordings/H1/190720_1001.wav,1,6,5,100.06436946762118,0.7196207271204861
./recordings/H1/190720_1246.wav,1,6,1,99.93267498104167,0.794357981727976
./recordings/H1/190720_1246.wav,1,6,2,99.9593370068913,0.7453966033480284
./recordings/H1/190720_1246.wav,1,6,3,99.97027331570092,0.8009527793442981
./recordings/H1/190720_1246.wav,1,6,4,100.1346470432455,0.7853035333876588
./recordings/H1/190720_1246.wav,1,6,5,99.97942382056407,0.7784607808115228
./recordings/H1/190720_1301.wav,1,6,1,99.96061556029137,0.518397844199203
./recordings/H1/190720_1301.wav,1,6,2,100.06819974592979,0.8005750505751698
./recordings/H1/190720_1301.wav,1,6,3,99.92027572217339,0.7536285576971213
./recordings/H1/190720_1301.wav,1,6,4,99.9410652473277,0.791334311175593
./recordings/H1/190720_1301.wav,1,6,5,100.00110920507285,0.7828339943815171
./recordings/H1/190720_1311.wav,1,6,1,99.91026367494356,0.8220455040718107
./recordings/H1/190720_1311.wav,1,6,2,99.99375299196602,0.7935225595144157
./recordings/H1/190720_1311.wav,1,6,3,100.0323668657661,0.6923564010770368
./recordings/H1/190720_1311.wav,1,6,4,99.93629956629033,0.8151804310710687
./recordings/H1/190720_1311.wav,1,6,5,100.09266597987596,0.7790798431648573
./recordings/H1/190720_1321.wav,1,6,1,100.07830251482835,0.7800082431094143
./recordings/H1/190720_1321.wav,1,6,2,100.17321305425514,0.4531569540717044
./recordings/H1/190720_1321.wav,1,6,3,100.11865711510097,0.7095337590063487
./recordings/H1/190720_1321.wav,1,6,4,99.93102222514187,0.7473082320396986
./recordings/H1/190720_1321.wav,1,6,5,100.05296235621556,0.6583884725918164
./recordings/H1/190720_1342.wav,1,6,1,99.93690225865119,0.7637033806243768
./recordings/H1/190720_1342.wav,1,6,2,100.0395184090906,0.7678957595971677
./recordings/H1/190720_1342.wav,1,6,3,100.03415818888642,0.7302603886771846
./recordings/H1/190720_1342.wav,1,6,4,100.11123953563731,0.7113477156389552
./recordings/H1/190720_1342.wav,1,6,5,99.94320752180458,0.7813508753163584
./recordings/H1/190720_1503.wav,1,6,1,99.98860679119763,0.5798324331989566
./recordings/H1/190720_1503.wav,1,6,2,100.01204961899604,0.7950397975994595
./recordings/H1/190720_1503.wav,1,6,3,100.05928590540512,0.7718683621328203
./recordings/H1/190720_1503.wav,1,6,4,100.05078474048993,0.7646584474138842
./recordings/H1/190720_1503.wav,1,6,5,100.06170368947028,0.7340286343283499
./recordings/H1/190720_1513.wav,1,6,1,100.00575232278996,0.7155577125551411
./recordings/H1/190720_1513.wav,1,6,2,99.92275835562918,0.7615613930707639
./recordings/H1/190720_1513.wav,1,6,3,100.02311631400309,0.7597877747843638
./recordings/H1/190720_1513.wav,1,6,4,100.1478616135902,0.7619581396303748
./recordings/H1/190720_1513.wav,1,6,5,100.00211316487233,0.6670304617648395
./recordings/H1/190720_1533.wav,1,6,1,99.9614642705766,0.7898069147496587
./recordings/H1/190720_1533.wav,1,6,2,99.94292003401573,0.6883472684242466
./recordings/H1/190720_1533.wav,1,6,3,99.97350108029671,0.6739959687986037
./recordings/H1/190720_1533.wav,1,6,4,100.02350615797536,0.7599569977724656
./recordings/H1/190720_1533.wav,1,6,5,99.92133095615017,0.6804670743562365
./recordings/H1/190722_1030.wav,1,6,1,99.83156834113437,0.6908424269429418
./recordings/H1/190722_1030.wav,1,6,2,100.00580468509571,0.7667789180780276
./recordings/H1/190722_1030.wav,1,6,3,99.88447388942487,0.760412632487644
./recordings/H1/190722_1030.wav,1,6,4,99.94850979112825,0.7354037672154209
./recordings/H1/190722_1030.wav,1,6,5,99.97899771668162,0.7786766899859912
./recordings/H1/190722_1042.wav,1,6,1,99.90479752596177,0.7881723012004507
./recordings/H1/190722_1042.wav,1,6,2,99.95300269395392,0.794284465775454
./recordings/H1/190722_1042.wav,1,6,3,99.82543848894272,0.7558761245945163
./recordings/H1/190722_1042.wav,1,6,4,99.98146071578341,0.780612281067034
./recordings/H1/190722_1042.wav,1,6,5,99.82014449876431,0.7267410699968502
./recordings/H1/190722_1052.wav,1,6,1,99.89976401347693,0.8119017676977556
./recordings/H1/190722_1052.wav,1,6,2,100.0397575698588,0.7785961677220271
./recordings/H1/190722_1052.wav,1,6,3,99.82461569817303,0.7731108408104906
./recordings/H1/190722_1052.wav,1,6,4,99.91768435289177,0.7918343878650377
./recordings/H1/190722_1052.wav,1,6,5,100.02054875166104,0.8032583409189192
./recordings/H1/190722_1122.wav,1,6,1,99.84445670374434,0.766921709859697
./recordings/H1/190722_1122.wav,1,6,2,99.86817062672499,0.7158662166473371
./recordings/H1/190722_1122.wav,1,6,3,99.98018318870389,0.7151021601628307
./recordings/H1/190722_1122.wav,1,6,4,100.12332669070462,0.40457272450440085
./recordings/H1/190722_1122.wav,1,6,5,99.81464309570528,0.7684058809590809
./recordings/H1/190729_0936.wav,1,6,1,99.98015402251515,0.7455693043791625
./recordings/H1/190729_0936.wav,1,6,2,99.91418602599568,0.7481498669253058
./recordings/H1/190729_0936.wav,1,6,3,100.07320335732938,0.7243832693243345
./recordings/H1/190729_0936.wav,1,6,4,100.04076469240334,0.7016286314410569
./recordings/H1/190729_0936.wav,1,6,5,100.1436221650101,0.7743303188076424
./recordings/H1/190729_1011.wav,1,6,1,99.91784680856172,0.6646500655085447
./recordings/H1/190729_1011.wav,1,6,2,100.0617570546934,0.7465019940628347
./recordings/H1/190729_1011.wav,1,6,3,100.27970283288131,0.44235385019708146
./recordings/H1/190729_1011.wav,1,6,4,99.97483818509427,0.4901659771831689
./recordings/H1/190729_1011.wav,1,6,5,100.00138424268341,0.5263904080288716
./recordings/H1/190729_1032.wav,1,6,1,99.97458824708242,0.7239821493406717
./recordings/H1/190729_1032.wav,1,6,2,100.04102031421296,0.7807594255886546
./recordings/H1/190729_1032.wav,1,6,3,99.98300726623394,0.6823779832999168
./recordings/H1/190729_1032.wav,1,6,4,100.0629581341342,0.8284592112965081
./recordings/H1/190729_1032.wav,1,6,5,99.96136148097982,0.5696985329544082
./recordings/H1/190915_1530.wav,1,6,1,99.95246470160153,0.8280721269026365
./recordings/H1/190915_1530.wav,1,6,2,99.98909651048595,0.8271652159012872
./recordings/H1/190915_1530.wav,1,6,3,99.99412344450113,0.8293157961690208
./recordings/H1/190915_1530.wav,1,6,4,99.93763692098976,0.8292948087632968
./recordings/H1/190915_1530.wav,1,6,5,99.93774557338779,0.8275221710283596
./recordings/H0/1.wav,0,6,1,99.72348471532591,0.25942711040954197
./recordings/H0/1.wav,0,6,2,100.14878627398006,0.22196930368893247
./recordings/H0/1.wav,0,6,3,99.92718678349809,0.5948587865397638
./recordings/H0/1.wav,0,6,4,99.99898608903618,0.5290462353241856
./recordings/H0/1.wav,0,6,5,99.92180716336418,0.4607777165940756
./recordings/H0/10.wav,0,6,1,100.1122914352813,0.5735003402394426
./recordings/H0/10.wav,0,6,2,100.03163543931106,0.2869073624596262
./recordings/H0/10.wav,0,6,3,100.10647761262383,0.41751374220258475
./recordings/H0/10.wav,0,6,4,99.83957765469253,0.6325877466701753
./recordings/H0/10.wav,0,6,5,100.13698032510759,0.45599804002486966
./recordings/H0/11.wav,0,6,1,100.1412656052611,0.35597072411697334
./recordings/H0/11.wav,0,6,2,99.8757975048703,0.3082160567284685
./recordings/H0/11.wav,0,6,3,100.1384645679348,0.3870695271986542
./recordings/H0/11.wav,0,6,4,99.99478734120547,0.4845834403603036
./recordings/H0/11.wav,0,6,5,100.17004426339095,0.3173059921122898
./recordings/H0/12.wav,0,6,1,100.15235106248849,0.3907424140553858
./recordings/H0/12.wav,0,6,2,100.27933215175334,0.3108358973963256
./recordings/H0/12.wav,0,6,3,100.03902082951294,0.3921693849644802
./recordings/H0/12.wav,0,6,4,99.92355313242787,0.38986718514621904
./recordings/H0/12.wav,0,6,5,99.82103998149138,0.3017812890235123
./recordings/H0/13.wav,0,6,1,100.13884292863872,0.5581820841704721
./recordings/H0/13.wav,0,6,2,100.1389269856008,0.5645333653592707
./recordings/H0/13.wav,0,6,3,99.81428444725131,0.4442402628893113
./recordings/H0/13.wav,0,6,4,100.13370651894215,0.5756206733617034
./recordings/H0/13.wav,0,6,5,99.83944649604395,0.603691138946976
./recordings/H0/14.wav,0,6,1,99.79965950950225,0.4448930838482527
./recordings/H0/14.wav,0,6,2,99.97686491080222,0.5841522500175479
./recordings/H0/14.wav,0,6,3,99.77327625522916,0.5326979106938334
./recordings/H0/14.wav,0,6,4,100.37608987790077,0.2857675173878867
./recordings/H0/14.wav,0,6,5,99.55257729340993,0.3181916513885096
./recordings/H0/15.wav,0,6,1,100.21478366807777,0.604245432407404
./recordings/H0/15.wav,0,6,2,99.72114312002155,0.4405733741245872
./recordings/H0/15.wav,0,6,3,99.73305224462013,0.44438470053703966
./recordings/H0/15.wav,0,6,4,99.80871492135469,0.3501082765934063
./recordings/H0/15.wav,0,6,5,99.66551016462246,0.3444069938191682
./recordings/H0/16.wav,0,6,1,99.98141822255783,0.2365895345918803
./recordings/H0/16.wav,0,6,2,99.48264472811266,0.19811344376478254
./recordings/H0/16.wav,0,6,3,100.24172463537425,0.3292500494463068
./recordings/H0/16.wav,0,6,4,100.27689763903021,0.2107988247817629
./recordings/H0/16.wav,0,6,5,100.06908694651773,0.3595775193455213
./recordings/H0/17.wav,0,6,1,100.0528764642941,0.40185569273773114
./recordings/H0/17.wav,0,6,2,99.99001612096072,0.535005998943662
./recordings/H0/17.wav,0,6,3,100.17421351497899,0.47731574390228354
./recordings/H0/17.wav,0,6,4,100.16075282762891,0.5321985468657359
./recordings/H0/17.wav,0,6,5,100.07632317251738,0.5384137616720226
./recordings/H0/18.wav,0,6,1,100.02671384668761,0.49615328271400666
./recordings/H0/18.wav,0,6,2,100.38233370939756,0.38187747873526234
./recordings/H0/18.wav,0,6,3,100.06870206243224,0.293300948512861
./recordings/H0/18.wav,0,6,4,100.39626036553864,0.2151350692237346
./recordings/H0/18.wav,0,6,5,100.27174754423332,0.34652545257060147
./recordings/H0/181004_1109.wav,0,6,1,100.17616611793841,0.3871353771751696
./recordings/H0/181004_1109.wav,0,6,2,99.8376214554017,0.4221144843781221
./recordings/H0/181004_1109.wav,0,6,3,99.84973983849702,0.2610906716936322
./recordings/H0/181004_1109.wav,0,6,4,100.20685118648933,0.3230262849264992
./recordings/H0/181004_1109.wav,0,6,5,100.15125774792061,0.46954156681154
./recordings/H0/181005_1637.wav,0,6,1,100.04585274248693,0.3463329293957785
./recordings/H0/181005_1637.wav,0,6,2,100.045266613277,0.2748477049974571
./recordings/H0/181005_1637.wav,0,6,3,99.800224514388,0.3805043735444728
./recordings/H0/181005_1637.wav,0,6,4,100.0634518471263,0.48246230235086707
./recordings/H0/181005_1637.wav,0,6,5,100.12540243907533,0.44179840806884885
./recordings/H0/181020_2123.wav,0,6,1,100.01468037477521,0.5599971119232255
./recordings/H0/181020_2123.wav,0,6,2,100.28822675197299,0.6000370013815685
./recordings/H0/181020_2123.wav,0,6,3,99.94993312027609,0.5703898393448882
./recordings/H0/181020_2123.wav,0,6,4,100.08567210113875,0.5444654098895683
./recordings/H0/181020_2123.wav,0,6,5,100.203623703298,0.3838504683881273
./recordings/H0/181021_2018.wav,0,6,1,99.98873024713885,0.6921850711266262
./recordings/H0/181021_2018.wav,0,6,2,100.08133468174246,0.5693211786111457
./recordings/H0/181021_2018.wav,0,6,3,99.63693322295644,0.3512565389301137
./recordings/H0/181021_2018.wav,0,6,4,99.92713617182305,0.3106192520026339
./recordings/H0/181021_2018.wav,0,6,5,100.03037592656094,0.4216906155542044
./recordings/H0/181021_2029.wav,0,6,1,100.21010125024023,0.39894843229981863
./recordings/H0/181021_2029.wav,0,6,2,99.84280929693549,0.4850327211282416
./recordings/H0/181021_2029.wav,0,6,3,100.09005431017191,0.6549912273446887
./recordings/H0/181021_2029.wav,0,6,4,100.20616440741412,0.048075779768506556
./recordings/H0/181021_2029.wav,0,6,5,100.07960665865058,0.7146175164735892
./recordings/H0/181021_2122.wav,0,6,1,100.05689106242289,0.47396303439996385
./recordings/H0/181021_2122.wav,0,6,2,99.87056780789409,0.3115345856045131
./recordings/H0/181021_2122.wav,0,6,3,99.82940374014947,0.4241844510321054
./recordings/H0/181021_2122.wav,0,6,4,100.00516587936656,0.37588424067038506
./recordings/H0/181021_2122.wav,0,6,5,99.76718251195487,0.4182672127178875
./recordings/H0/19.wav,0,6,1,99.93781420750825,0.4861114323335756
./recordings/H0/19.wav,0,6,2,100.08142844258089,0.6210632521152706
./recordings/H0/19.wav,0,6,3,100.269280893186,0.37209826643371413
./recordings/H0/19.wav,0,6,4,99.96380763711788,0.31029796203345755
./recordings/H0/19.wav,0,6,5,100.2928962365642,0.53793636830534
./recordings/H0/190119_1126.wav,0,6,1,99.9481043189461,0.394219852950214
./recordings/H0/190119_1126.wav,0,6,2,100.0790593215887,0.7716954302586526
./recordings/H0/190119_1126.wav,0,6,3,99.87699152465845,0.5616962120159688
./recordings/H0/190119_1126.wav,0,6,4,100.01291215062903,0.5302749070604801
./recordings/H0/190119_1126.wav,0,6,5,100.27808621105933,0.29450260541044915
./recordings/H0/190128_0904.wav,0,6,1,100.32002498302508,0.14580445855919763
./recordings/H0/190128_0904.wav,0,6,2,99.84125624360271,0.2600013862350472
./recordings/H0/190128_0904.wav,0,6,3,99.97069567843799,0.26184463277713876
./recordings/H0/190128_0904.wav,0,6,4,100.13597781377602,0.2504580199566103
./recordings/H0/190128_0904.wav,0,6,5,99.93720502926618,0.41332314540276954
./recordings/H0/190128_1203.wav,0,6,1,99.96030160237713,0.4576033871955741
./recordings/H0/190128_1203.wav,0,6,2,99.71809198243949,0.403593408381593
./recordings/H0/190128_1203.wav,0,6,3,99.75098142384702,0.4023497226993329
./recordings/H0/190128_1203.wav,0,6,4,99.86871898303292,0.5222408820808794
./recordings/H0/190128_1203.wav,0,6,5,100.03113342395413,0.4428325660711444
./recordings/H0/190210_0832.wav,0,6,1,99.86730491152498,0.4135965193171354
./recordings/H0/190210_0832.wav,0,6,2,99.94761277125126,0.3971334456545496
./recordings/H0/190210_0832.wav,0,6,3,99.99239701994227,0.46639681694491014
./recordings/H0/190210_0832.wav,0,6,4,99.84846790212822,0.45481155233913406
./recordings/H0/190210_0832.wav,0,6,5,99.95746106547294,0.3930497189753129
./recordings/H0/2.wav,0,6,1,99.67391100410715,0.4331240483685895
./recordings/H0/2.wav,0,6,2,99.69371823767432,0.512664666971725
./recordings/H0/2.wav,0,6,3,100.47617104787129,0.24435462336288494
./recordings/H0/2.wav,0,6,4,99.97662330735409,0.32829956282853057
./recordings/H0/2.wav,0,6,5,99.95218947491922,0.3198448651099479
./recordings/H0/20.wav,0,6,1,99.91979368287627,0.646882732049707
./recordings/H0/20.wav,0,6,2,99.94950356192642,0.5161528222957619
./recordings/H0/20.wav,0,6,3,100.27364749652159,0.43576161676057196
./recordings/H0/20.wav,0,6,4,100.1632425792559,0.6671869813164415
./recordings/H0/20.wav,0,6,5,100.05839594870616,0.5526167822171949
./recordings/H0/21.wav,0,6,1,100.10021977223722,0.4496186285404339
./recordings/H0/21.wav,0,6,2,100.04669365862551,0.6382507177955707
./recordings/H0/21.wav,0,6,3,99.68672992596268,0.558275458585789
./recordings/H0/21.wav,0,6,4,100.13902106281044,0.44775455311276025
./recordings/H0/21.wav,0,6,5,100.14400748345086,0.7268110215683417
./recordings/H0/22.wav,0,6,1,100.08082829082633,0.5142349267324848
./recordings/H0/22.wav,0,6,2,100.3632469142238,0.22980752550503422
./recordings/H0/22.wav,0,6,3,100.504231927604,0.1076771518960006
./recordings/H0/22.wav,0,6,4,100.03098749786905,0.4809309884621711
./recordings/H0/22.wav,0,6,5,100.30313802049132,0.385359794488715
./recordings/H0/23.wav,0,6,1,99.85219740850131,0.420008411286353
./recordings/H0/23.wav,0,6,2,100.01449190564878,0.7096830984597933
./recordings/H0/23.wav,0,6,3,100.02005525487361,0.2963438314379951
./recordings/H0/23.wav,0,6,4,99.79034085854605,0.42743868210208247
./recordings/H0/23.wav,0,6,5,99.88568130673795,0.4040414879231325
./recordings/H0/24.wav,0,6,1,99.99710956682512,0.7179891961871906
./recordings/H0/24.wav,0,6,2,99.81378851450349,0.6294874685498573
./recordings/H0/24.wav,0,6,3,99.95661525906615,0.64311702856599
./recordings/H0/24.wav,0,6,4,100.04572294016103,0.4460367434361732
./recordings/H0/24.wav,0,6,5,99.92449159424406,0.5867613588170697
./recordings/H0/25.wav,0,6,1,100.11371688688577,0.38187144828818964
./recordings/H0/25.wav,0,6,2,100.04198365977032,0.48624361565318913
./recordings/H0/25.wav,0,6,3,99.86513905461548,0.3185623244737167
./recordings/H0/25.wav,0,6,4,99.85471307508686,0.3728480073425498
./recordings/H0/25.wav,0,6,5,100.10528842414917,0.3699968855809656
./recordings/H0/26.wav,0,6,1,100.01864346422742,0.5738333817174924
./recordings/H0/26.wav,0,6,2,99.77229189320467,0.42973357391938843
./recordings/H0/26.wav,0,6,3,100.39028394089398,0.5424728780991221
./recordings/H0/26.wav,0,6,4,100.10177438995254,0.3041725549319686
./recordings/H0/26.wav,0,6,5,100.24118065260025,0.39850744041325936
./recordings/H0/27.wav,0,6,1,99.68083213927994,0.31228511845557066
./recordings/H0/27.wav,0,6,2,100.57320668975615,0.06053862115900543
./recordings/H0/27.wav,0,6,3,99.86915068386806,0.28325862085048004
./recordings/H0/27.wav,0,6,4,100.19447358853891,0.46139804831674247
./recordings/H0/27.wav,0,6,5,99.75173925683303,0.26346035116233957
./recordings/H0/28.wav,0,6,1,100.29255711471671,0.28056698916668715
./recordings/H0/28.wav,0,6,2,99.9784660583689,0.5397890146149893
./recordings/H0/28.wav,0,6,3,99.82012098396976,0.2637597643697922
./recordings/H0/28.wav,0,6,4,99.79775982468747,0.29718688465188475
./recordings/H0/28.wav,0,6,5,100.03150858171853,0.5082368517972821
./recordings/H0/29.wav,0,6,1,99.87182246141569,0.6394593545553647
./recordings/H0/29.wav,0,6,2,100.06346489447618,0.34343266370519177
./recordings/H0/29.wav,0,6,3,99.82416289964729,0.33659459293065386
./recordings/H0/29.wav,0,6,4,99.97580028345428,0.6049613122778383
./recordings/H0/29.wav,0,6,5,100.1741353749576,0.3862873110788543
./recordings/H0/3.wav,0,6,1,100.19692229849315,0.5200230447011206
./recordings/H0/3.wav,0,6,2,100.08039607014851,0.5872882091830804
./recordings/H0/3.wav,0,6,3,99.943384051407,0.5404811761914675
./recordings/H0/3.wav,0,6,4,100.13475617385643,0.19693551056605485
./recordings/H0/3.wav,0,6,5,100.08109978443368,0.5913601068088546
./recordings/H0/30.wav,0,6,1,99.79513204617643,0.2791904584396572
./recordings/H0/30.wav,0,6,2,99.91498993333585,0.26136647869760904
./recordings/H0/30.wav,0,6,3,99.95834320294628,0.5468355096195772
./recordings/H0/30.wav,0,6,4,100.38856787538619,0.4835824088650542
./recordings/H0/30.wav,0,6,5,100.32495085405127,0.27654792385777605
./recordings/H0/31.wav,0,6,1,99.96660673261127,0.605750174564506
./recordings/H0/31.wav,0,6,2,99.95682190795296,0.6018889350454634
./recordings/H0/31.wav,0,6,3,99.98824127293172,0.5935783290039247
./recordings/H0/31.wav,0,6,4,99.98790134853022,0.6863190239224856
./recordings/H0/31.wav,0,6,5,100.05736861381473,0.6537159314380244
./recordings/H0/32.wav,0,6,1,100.0780688288071,0.5496915587109311
./recordings/H0/32.wav,0,6,2,100.03076428081982,0.6092848132150684
./recordings/H0/32.wav,0,6,3,99.9391071546787,0.7300897628536475
./recordings/H0/32.wav,0,6,4,100.04741352583102,0.6750454360548995
./recordings/H0/32.wav,0,6,5,99.91058101656085,0.6863403341772063
./recordings/H0/33.wav,0,6,1,99.93197388844251,0.5328488221875537
./recordings/H0/33.wav,0,6,2,100.0038658829333,0.8063870869522474
./recordings/H0/33.wav,0,6,3,99.98030284433102,0.39908693117308214
./recordings/H0/33.wav,0,6,4,100.05296873289652,0.7358567089567988
./recordings/H0/33.wav,0,6,5,100.03068528127663,0.5692948543268308
./recordings/H0/34.wav,0,6,1,99.98064394228888,0.5600312681602234
./recordings/H0/34.wav,0,6,2,99.96828258010648,0.7967194553013719
./recordings/H0/34.wav,0,6,3,100.01809282036415,0.49960021918204933
./recordings/H0/34.wav,0,6,4,100.05656121176935,0.5548751748089816
./recordings/H0/34.wav,0,6,5,99.86306156254975,0.3395658574072408
./recordings/H0/35.wav,0,6,1,99.99745933943971,0.602156760942997
./recordings/H0/35.wav,0,6,2,100.17915808711653,0.3727813216328918
./recordings/H0/35.wav,0,6,3,99.9316957575459,0.40764502082370885
./recordings/H0/35.wav,0,6,4,100.0100131624967,0.4880871821021821
./recordings/H0/35.wav,0,6,5,99.75484630317938,0.4004551669049467
./recordings/H0/36.wav,0,6,1,99.83688396046814,0.4816332124162512
./recordings/H0/36.wav,0,6,2,99.93771818070304,0.6370088647229883
./recordings/H0/36.wav,0,6,3,99.94219151742402,0.23368112209454037
./recordings/H0/36.wav,0,6,4,100.0011141144623,0.807969323087997
./recordings/H0/36.wav,0,6,5,99.97332887981591,0.739449541644544
./recordings/H0/37.wav,0,6,1,99.79915315770172,0.33179400376466545
./recordings/H0/37.wav,0,6,2,100.03579254476811,0.28913582313596276
./recordings/H0/37.wav,0,6,3,99.76990111336805,0.3629629247505451
./recordings/H0/37.wav,0,6,4,100.24988116847807,0.2346486906861176
./recordings/H0/37.wav,0,6,5,100.27332817833268,0.4383891691004649
./recordings/H0/38.wav,0,6,1,99.89434848154971,0.3057461846409241
./recordings/H0/38.wav,0,6,2,100.10486150013004,0.43859501121153005
./recordings/H0/38.wav,0,6,3,99.94889671547354,0.36190175823820814
./recordings/H0/38.wav,0,6,4,100.14632443292946,0.44400429781468054
./recordings/H0/38.wav,0,6,5,99.82027827010651,0.42427529175119966
./recordings/H0/39.wav,0,6,1,99.94933999058172,0.3491125988328995
./recordings/H0/39.wav,0,6,2,99.94252786258592,0.17849974700995255
./recordings/H0/39.wav,0,6,3,99.83117525913265,0.1413813086141432
./recordings/H0/39.wav,0,6,4,99.64826523561486,0.3828095973183304
./recordings/H0/39.wav,0,6,5,100.29950030962284,0.2621595660605027
./recordings/H0/4.wav,0,6,1,99.66878440243005,0.3778430728978259
./recordings/H0/4.wav,0,6,2,99.8935008196931,0.24159158805160083
./recordings/H0/4.wav,0,6,3,99.77172598623201,0.5058873823732901
./recordings/H0/4.wav,0,6,4,99.76269037573739,0.5976430587906716
./recordings/H0/4.wav,0,6,5,99.83029793864189,0.608489017579641
./recordings/H0/40.wav,0,6,1,99.92661117511808,0.28552783845577523
./recordings/H0/40.wav,0,6,2,100.17329620318625,0.40741963252895746
./recordings/H0/40.wav,0,6,3,100.30585288488228,0.4284891095316178
./recordings/H0/40.wav,0,6,4,99.89291850474093,0.5672088652832279
./recordings/H0/40.wav,0,6,5,100.09105028334447,0.3952573367173768
./recordings/H0/5.wav,0,6,1,99.98100615262251,0.4763775351345341
./recordings/H0/5.wav,0,6,2,100.1417219836586,0.32966276164157876
./recordings/H0/5.wav,0,6,3,99.75932553551519,0.4040333291560726
./recordings/H0/5.wav,0,6,4,99.67336842075176,0.4041160839291293
./recordings/H0/5.wav,0,6,5,99.65532854448105,0.3248038284342956
./recordings/H0/6.wav,0,6,1,99.90935126568368,0.44783475613347873
./recordings/H0/6.wav,0,6,2,99.72618169224071,0.3340076504848353
./recordings/H0/6.wav,0,6,3,100.10229527474155,0.4762225750182226
./recordings/H0/6.wav,0,6,4,100.05100035072294,0.35004402416027175
./recordings/H0/6.wav,0,6,5,100.21234808904505,0.27121524507536704
./recordings/H0/7.wav,0,6,1,99.96405651046159,0.29797417794296854
./recordings/H0/7.wav,0,6,2,99.94495446915569,0.31706001019672697
./recordings/H0/7.wav,0,6,3,99.7406307740171,0.2763571002088977
./recordings/H0/7.wav,0,6,4,100.2218776589981,0.5500095728327723
./recordings/H0/7.wav,0,6,5,100.27339605184112,0.570693068327047
./recordings/H0/8.wav,0,6,1,99.91607178605841,0.17770989058843428
./recordings/H0/8.wav,0,6,2,100.03839891012292,0.35227070020139595
./recordings/H0/8.wav,0,6,3,99.85941335186783,0.38143789348972523
./recordings/H0/8.wav,0,6,4,100.19696786525529,0.3181500485644477
./recordings/H0/8.wav,0,6,5,100.05649962333935,0.5784809161917978
./recordings/H0/9.wav,0,6,1,100.26085207804061,0.4338414244257828
./recordings/H0/9.wav,0,6,2,100.08082524096389,0.500178101976288
./recordings/H0/9.wav,0,6,3,99.95904965790581,0.49124804405927747
./recordings/H0/9.wav,0,6,4,100.16364782006485,0.4258565934141133
./recordings/H0/9.wav,0,6,5,100.07997754954658,0.5575357836230257
./recordings/H1/180926_1851.wav,1,7,1,99.98336759435435,0.7687558540554774
./recordings/H1/180926_1851.wav,1,7,2,99.94277679699896,0.5496624897366217
./recordings/H1/180926_1851.wav,1,7,3,99.99352533615009,0.5183813097790481
./recordings/H1/180926_1851.wav,1,7,4,99.83322978358626,0.5471738186189938
./recordings/H1/180926_1851.wav,1,7,5,99.70852205106043,0.12240577164705743
./recordings/H1/180930_0906.wav,1,7,1,99.9179469524052,0.8528993494338631
./recordings/H1/180930_0906.wav,1,7,2,99.9913569511782,0.7839068234422805
./recordings/H1/180930_0906.wav,1,7,3,99.95361116440759,0.809879650755069
./recordings/H1/180930_0906.wav,1,7,4,99.87317875859637,0.3699189335367441
./recordings/H1/180930_0906.wav,1,7,5,99.93685581811496,0.874760069143215
./recordings/H1/181005_2000.wav,1,7,1,99.93611745059226,0.8111785516216495
./recordings/H1/181005_2000.wav,1,7,2,99.98318328524398,0.7779862421318761
./recordings/H1/181005_2000.wav,1,7,3,100.09068110651236,0.5178187086457761
./recordings/H1/181005_2000.wav,1,7,4,100.03904572286754,0.6881189073699516
./recordings/H1/181005_2000.wav,1,7,5,99.99216488915863,0.4612245817589822
./recordings/H1/181005_2023.wav,1,7,1,99.94111426175574,0.7447300990383724
./recordings/H1/181005_2023.wav,1,7,2,99.9270644336978,0.6042708229784794
./recordings/H1/181005_2023.wav,1,7,3,99.84513791482685,0.6700589782398167
./recordings/H1/181005_2023.wav,1,7,4,99.83220428995182,0.7181976314802222
./recordings/H1/181005_2023.wav,1,7,5,100.03656491664783,0.6730660798770001
./recordings/H1/181008_2000.wav,1,7,1,99.96385083130544,0.6107861040646767
./recordings/H1/181008_2000.wav,1,7,2,99.70139829787787,0.1326403524265963
./recordings/H1/181008_2000.wav,1,7,3,99.93883628055863,0.4256392322680515
./recordings/H1/181008_2000.wav,1,7,4,100.08384961628583,0.6441769481575275
./recordings/H1/181008_2000.wav,1,7,5,99.89243050549712,0.3992425461414007
./recordings/H1/181009_1601.wav,1,7,1,100.00196504972683,0.7621208738218542
./recordings/H1/181009_1601.wav,1,7,2,99.87870988343519,0.8531705533203231
./recordings/H1/181009_1601.wav,1,7,3,100.0547513846195,0.8034935425293316
